Batch,FC_1,FC_2,FC_3,FC_4,FC_5,FC_6,FC_7,FC_8,FC_9,FC_10,L2-Norm,R2_Mean,R2_Max_Mean_Fold,R2_Variance,R2_Min_Variance_Fold,RMSE_Mean,RMSE_Min_Mean_Fold,RMSE_Variance,RMSE_Min_Variance_Fold,Fold_1,Fold_2,Fold_3,Fold_4,Fold_5,Fold_6,Fold_7,Fold_8,Fold_9,Fold_10
Batch_01,"[ 0.17892587  3.23631975  0.069367   -0.0218906   1.26621408  0.77391854
  0.98040091]","[ 0.37970542  2.22096205  0.0677762  -0.02020351  1.0073576   0.59430229
  0.70340261]","[-1.96899301e+03 -1.10608240e-03 -4.25899334e-02  2.14055335e-02
  1.97013355e+03  1.96977179e+03  1.96994332e+03]","[ 0.22631681  3.0424609   0.09986398 -0.03950992  1.18095777  0.71485028
  0.86761529]","[ 0.24641401  2.93065952  0.11215208 -0.03988863  1.1169984   0.65219199
  0.78695907]","[ 0.3321493   2.62239447  0.09795755 -0.03787799  0.96953999  0.52341476
  0.69800233]","[-1.46337252e+03 -1.67883137e-03 -7.16359335e-03  8.31109045e-03
  1.46435118e+03  1.46396265e+03  1.46415905e+03]","[ 0.49611349  1.97168747  0.03369481 -0.00780145  0.85031239  0.41474537
  0.59953889]","[-2.05653800e+03 -1.10922380e-03 -1.58324213e-02  1.23499594e-02
  2.05764013e+03  2.05722830e+03  2.05740008e+03]","[ 0.29162587  2.70161037  0.09993363 -0.03329121  1.03017184  0.57189247
  0.74785975]",6404.697569752184,0.5434,8,0.0526,8,0.1677,8,0.0018,10,0.5269299999999999,0.50496,0.52904,0.49497,0.46758,0.49468000000000006,0.5141600000000001,0.5434100000000001,0.4931900000000001,0.4917300000000001
Batch_02,"[ 5.50159879  0.48147661 -0.15573085  0.02477548 -4.61024173 -4.1577819
 -4.20035831]","[ 1.59396554  1.24813075 -0.12649395  0.01757728 -0.59861128 -0.24866364
 -0.38871323]","[ 4.6867996   0.53922623 -0.17480036  0.02782543 -3.72757994 -3.25714631
 -3.30724468]","[ 1.26003989  1.38659748 -0.14127558  0.01980635 -0.16896391  0.24993667
  0.15334526]","[ 1.43495416  1.32123793 -0.15981718  0.02267191 -0.36071632  0.05991365
 -0.07666315]","[ 2.40832459  0.84963473 -0.17731076  0.02796337 -1.31152575 -0.76696635
 -0.90002753]","[ 4.21969059  0.57871298 -0.17724784  0.03091274 -3.25507911 -2.76485448
 -2.96641141]","[ 0.75190066  1.85516377 -0.16749545  0.01910811  0.49559008  0.97422985
  0.8935768 ]","[ 2.12406431  0.99363774 -0.15777087  0.02330654 -1.10029183 -0.65811788
 -0.70846831]","[ 2.23363151  0.97725523 -0.1710123   0.02540385 -1.20986855 -0.79819031
 -0.88234501]",15.302867102123852,0.7828,6,0.0137,8,0.3627,7,0.0147,8,0.77481,0.77681,0.77758,0.7783100000000001,0.7724299999999998,0.78283,0.78095,0.7697299999999999,0.77376,0.7772199999999999
Batch_03,"[ 0.0460755   5.56051479  0.15988156 -0.08209915  1.35919777  1.36310698
  1.57113824]","[-4.15492460e+03 -9.52836132e-04 -2.39801859e-01  3.97527310e-02
  4.15552179e+03  4.15562111e+03  4.15594917e+03]","[-2.75791103e+03 -1.32358069e-03 -1.65763575e-01  3.07247274e-02
  2.75851392e+03  2.75858870e+03  2.75885208e+03]","[-3.49028176e+03 -1.02547677e-03 -2.29249855e-01  4.54688883e-02
  3.49101354e+03  3.49106445e+03  3.49131085e+03]","[-2.20460711e+03 -1.56352530e-03 -1.70060144e-01  4.02311203e-02
  2.20525795e+03  2.20529555e+03  2.20556458e+03]","[ 0.44162288  2.61907001  0.06985713 -0.04336351  0.56310597  0.53868917
  0.8007129 ]","[ 0.07872903  4.83836625  0.08639953 -0.06418928  1.3244557   1.34748668
  1.63386396]","[-4.02422284e+03 -1.01604662e-03 -8.86246232e-02  1.02795185e-02
  4.02451147e+03  4.02452577e+03  4.02476897e+03]","[-2.64362400e+03 -1.22668707e-03 -2.16155183e-01  4.66679378e-02
  2.64443669e+03  2.64460830e+03  2.64478286e+03]","[ 0.19226327  3.65383593  0.05262317 -0.04732203  1.04351934  1.027125
  1.30929907]",16138.899670206069,0.5318,1,0.0627,1,0.3775,1,0.0267,7,0.53182,0.4924200000000002,0.51249,0.51931,0.5090899999999999,0.51373,0.51753,0.51362,0.52355,0.52223
Batch_04,"[-4.11906679e+03 -8.93427770e-04  2.33191978e-02  3.55287241e-03
  4.11992081e+03  4.11915606e+03  4.11937965e+03]","[ 0.5001779   2.18030009  0.02600152 -0.00226139  1.21417191  0.41905437
  0.67273868]","[ 2.25520231  0.89961863  0.01979312  0.0060855  -0.81555971 -1.62566996
 -1.42325649]","[ 0.12755678  3.66622831  0.06277893 -0.00718433  1.69341246  1.0252659
  1.23513481]","[-3.32641094e+03 -1.03540865e-03  1.97275974e-02  2.93226037e-03
  3.32758875e+03  3.32662786e+03  3.32684040e+03]","[ 0.40439105  2.30276974  0.04910344 -0.00363914  1.45632129  0.59407985
  0.77323285]","[ 0.54264867  2.0676261   0.05346198 -0.0036478   1.11077123  0.31896452
  0.55725915]","[ 0.24736382  2.85605103  0.04967362 -0.00486123  1.60090259  0.83772164
  1.05022658]","[ 0.1349544   3.66017975  0.06673738 -0.00942121  1.60583031  0.99785403
  1.11439443]","[-8.69048479e+01 -4.47881468e-02  2.48929748e-02 -1.11284394e-05
  8.78516645e+01  8.69521732e+01  8.71263212e+01]",10591.500153293246,0.7755,8,0.014,1,0.4557,9,0.0189,10,0.77227,0.77268,0.7704600000000001,0.7729,0.7693300000000001,0.77277,0.7751800000000001,0.7755099999999999,0.7729800000000001,0.76896
Batch_05,"[ 1.52946090e-01  3.28687218e+00  3.17263339e-03 -5.81629353e-03
  1.49545553e+00  9.57729595e-01  1.28613613e+00]","[ 0.10387583  3.67971562  0.0327635  -0.00880102  1.56435537  0.95155398
  1.36143943]","[ 0.14831327  3.2857336   0.00916518 -0.00599196  1.4982299   0.96052534
  1.32910094]","[-4.12815880e+03 -9.35151963e-04 -3.67272568e-02  1.41428159e-03
  4.12856430e+03  4.12815353e+03  4.12831956e+03]","[ 0.11220917  3.56932828  0.00741387 -0.00612965  1.62046314  1.09879868
  1.43005513]","[ 0.11425499  3.50521326  0.01542118 -0.00717749  1.6046517   1.10363257
  1.43971386]","[ 0.17862454  3.06457325 -0.00506802 -0.0036407   1.45534936  0.97890459
  1.29032645]","[ 0.17322909  3.10179456 -0.01524303 -0.00323661  1.50825034  1.02068832
  1.34297014]","[ 0.08478471  3.83162616  0.00705444 -0.0059945   1.70452519  1.19417567
  1.54371607]","[ 0.22444394  2.86550466 -0.00523145 -0.00433376  1.37394723  0.83613465
  1.16755958]",8256.607151946626,0.6038,6,0.0138,6,0.2697,5,0.0023,1,0.5927399999999999,0.5985199999999999,0.5982100000000001,0.55984,0.59877,0.6037899999999999,0.5967800000000001,0.59254,0.60197,0.59239
Batch_06,"[ 0.36842075  2.72491643  0.04890807 -0.01449268  0.48253477  0.29289015
  0.495675  ]","[ 0.31441171  2.82397525  0.07604474 -0.01481464  0.54326017  0.41715727
  0.62702879]","[ 0.35964655  2.65403415  0.02904488 -0.0079503   0.65633473  0.4340609
  0.66768033]","[-2.12913665e+03 -2.40734229e-03 -4.36240739e-02  3.04217283e-03
  2.12871182e+03  2.12849575e+03  2.12872868e+03]","[ 0.13469679  3.66334421  0.0509418  -0.0144281   1.14629827  0.99510033
  1.1947231 ]","[-2.23217911e+03 -2.16153667e-03 -3.06821490e-02  6.20580580e-03
  2.23185139e+03  2.23164643e+03  2.23185698e+03]","[ 0.15372078  3.56876647  0.06856633 -0.01852971  1.02901759  0.8795539
  1.08647286]","[ 0.13866404  3.6919619   0.06735445 -0.01992495  1.12366481  0.92566194
  1.1295343 ]","[ 0.31317963  2.82904327  0.06777665 -0.01765614  0.63323473  0.48094936
  0.674257  ]","[-3.93563970e+03 -1.23341257e-03 -5.03096676e-02  9.97394464e-03
  3.93529598e+03  3.93508106e+03  3.93534031e+03]",9999.974871566616,0.6491,7,0.025,9,0.2987,7,0.0032,4,0.6306700000000001,0.63881,0.63538,0.6285799999999999,0.6470800000000001,0.63364,0.64914,0.6444,0.64892,0.62888
Batch_07,"[ 1.32592388  1.31731743 -0.10803381  0.02046524 -0.28101972 -0.17893958
 -0.37382629]","[ 0.79345595  1.77364191 -0.08882085  0.01329914  0.36081686  0.4185467
  0.25002249]","[ 3.06441688e-01  2.83567642e+00 -2.38774116e-02 -2.16940203e-03
  8.05959090e-01  8.36465948e-01  7.88057441e-01]","[ 0.58846377  2.03427682 -0.07862555  0.00863201  0.61519259  0.75844019
  0.57229565]","[ 0.27956441  2.74779408 -0.06576935  0.00805759  1.1354944   1.18917873
  1.0426458 ]","[-2.13724947e+03 -1.85847272e-03 -1.33489389e-01  2.58208875e-02
  2.13762711e+03  2.13767597e+03  2.13748788e+03]","[-2.06533952e+03 -2.03514665e-03 -1.10756661e-01  1.83293712e-02
  2.06555897e+03  2.06566788e+03  2.06543001e+03]","[ 3.42636479e-01  2.66727116e+00 -5.67172828e-02  1.90837781e-03
  9.60376673e-01  1.00515441e+00  8.08792230e-01]","[ 1.50874104  1.26778352 -0.0896002   0.01536053 -0.60771635 -0.51497639
 -0.69620543]","[ 0.69879767  1.87674914 -0.09702823  0.01397798  0.53096837  0.57142475
  0.42350287]",5944.829596780124,0.5702,2,0.044,7,0.3903,10,0.0161,6,0.5652600000000001,0.5701700000000001,0.5661499999999999,0.5695499999999999,0.56841,0.5616,0.5666,0.57004,0.5693299999999999,0.56953
Batch_08,"[-2.02493545e+03 -2.72569634e-03  3.15795937e-03 -3.73028342e-03
  2.02408272e+03  2.02418157e+03  2.02408210e+03]","[-3.10539682e+03 -1.80276755e-03 -2.90407512e-02 -1.73160828e-03
  3.10466316e+03  3.10463060e+03  3.10457845e+03]","[-2.12766403e+03 -2.44270640e-03 -3.18867838e-02  1.69939310e-03
  2.12716928e+03  2.12727363e+03  2.12706515e+03]","[-3.82879126e+01 -1.45588184e-01 -1.55495137e-02 -4.74657205e-06
  3.76277160e+01  3.77008597e+01  3.75409644e+01]","[ 0.47127527  2.43698286  0.0310025  -0.0156638   0.50848179  0.51757026
  0.38567156]","[-1.38237061e+03 -3.75152212e-03 -1.71845845e-02 -4.80077367e-04
  1.38179518e+03  1.38188192e+03  1.38174652e+03]","[-1.18204587e+03 -4.42939135e-03  3.39186919e-03 -3.43493526e-03
  1.18137940e+03  1.18151676e+03  1.18132428e+03]","[-1.52121835e+03 -3.30130560e-03  3.00420376e-03 -1.97733133e-03
  1.52064968e+03  1.52074223e+03  1.52062899e+03]","[-2.58482349e+03 -1.99006239e-03 -2.66467313e-02  2.03218601e-03
  2.58429770e+03  2.58439945e+03  2.58423374e+03]","[-2.12917581e+03 -2.53444185e-03 -2.26104521e-02 -1.07394265e-03
  2.12855167e+03  2.12858160e+03  2.12845288e+03]",11848.030977948878,0.5254,5,0.0568,8,0.3776,5,0.0172,3,0.50441,0.51298,0.4807600000000001,0.5072099999999999,0.5254399999999999,0.5097700000000001,0.50119,0.51522,0.49156000000000005,0.50525
Batch_09,"[ 1.50161750e+00  1.36027493e+00  2.39831571e-02  1.12334794e-03
 -1.46438503e+00 -4.81059375e-01 -1.09857655e+00]","[ 1.58081668e+00  1.29046107e+00  4.04808987e-02 -1.47220954e-04
 -1.55216418e+00 -5.51990412e-01 -1.20735228e+00]","[ 5.25746722e+00  5.96622666e-01  3.67039783e-02  2.26669031e-03
 -5.61105741e+00 -4.63978611e+00 -5.30562381e+00]","[ 8.32623444e+00  4.39076006e-01  3.32577504e-02  9.18184728e-04
 -8.92927333e+00 -7.93723716e+00 -8.64701499e+00]","[ 1.66022493  1.32064566 -0.01895955  0.00562097 -1.58092191 -0.63409372
 -1.25183763]","[ 3.12405824e+00  8.61809513e-01  2.59532386e-02  1.93711520e-03
 -3.29283423e+00 -2.36684579e+00 -2.98228153e+00]","[ 8.29774053e+00  4.33600891e-01  1.62919276e-02  2.52032261e-03
 -8.76274552e+00 -7.80680637e+00 -8.42564875e+00]","[ 2.22766517e+01 -5.93713003e+01 -6.09233479e-02  2.48488721e-02
  2.52691322e+00  3.35153823e+00  2.61177947e+00]","[-3.44453621e+01 -1.35561594e-01  1.08984544e-02  5.71816736e-03
  3.37493421e+01  3.47164620e+01  3.41327091e+01]","[ 0.90099594  1.78570377  0.04688851 -0.00230086 -0.7846454   0.21779369
 -0.45596071]",97.3709185678243,0.4351,4,0.1067,3,0.4588,4,0.0209,3,0.42374,0.43242,0.42584,0.4350899999999999,0.40614,0.4318000000000001,0.42987000000000003,0.27335000000000004,0.42835999999999996,0.4248799999999999
Batch_10,"[-3.74858952e+03 -3.16110126e-03  6.44688715e-01 -5.12182441e-02
  3.74321483e+03  3.74332379e+03  3.74335530e+03]","[-4.22879825e+03 -3.29015557e-03  5.59641224e-01 -4.65098625e-02
  4.22211419e+03  4.22222216e+03  4.22233478e+03]","[-3.56245825e+03 -3.20511999e-03  5.45357230e-01 -4.19129615e-02
  3.55765068e+03  3.55771861e+03  3.55783726e+03]","[-3.17026781e+03 -3.87043930e-03  5.68729782e-01 -4.93765478e-02
  3.16510500e+03  3.16501864e+03  3.16504439e+03]","[-4.63506025e+03 -2.52751180e-03  5.81889132e-01 -3.97150671e-02
  4.62961880e+03  4.63002787e+03  4.63000198e+03]","[-3.17354519e+03 -3.93685534e-03  5.65755173e-01 -4.69149347e-02
  3.16780186e+03  3.16826319e+03  3.16808542e+03]","[-4.91615082e+03 -2.73168046e-03  5.96119043e-01 -5.26806929e-02
  4.90976930e+03  4.91007799e+03  4.90999320e+03]","[-4.27757976e+03 -2.90210467e-03  5.73407322e-01 -4.60947965e-02
  4.27196718e+03  4.27209085e+03  4.27213524e+03]","[-4.14064106e+03 -3.63294648e-03  6.67855618e-01 -6.09642598e-02
  4.13282875e+03  4.13320113e+03  4.13302179e+03]","[-3.55529440e+03 -3.30197196e-03  5.38801801e-01 -4.18483068e-02
  3.55027030e+03  3.55046032e+03  3.55042894e+03]",25151.12273514549,0.5116,10,0.0216,4,0.946,7,0.0547,1,0.49982,0.49897,0.5050600000000001,0.5034799999999999,0.49198000000000003,0.50625,0.51109,0.50675,0.4958699999999999,0.51158
